,Unnamed: 0,dt,order_id,waybill_id,courier_id,da_id,is_courier_grabbed,is_weekend,estimate_arrived_time,is_prebook,poi_id,sender_lng,sender_lat,recipient_lng,recipient_lat,grab_lng,grab_lat,dispatch_time,grab_time,fetch_time,arrive_time,estimate_meal_prepare_time,order_push_time,platform_order_time,platform_order_date,sender_h3,recipient_h3,grab_h3,hex_distance,normalized_distance,hex_id
477,49127,20221017,48407,49127,2484,11,1,0,1665997345,0,2270,174.536088,45.88565,174.532481,45.890979,174.544676,45.886687,1665995565,1665995604,1665996203,1665996703,1665996145,1665995545,1665995534,2022-10-17 16:32:14,8d329b58d57573f,8d329b58d45bd7f,8d329b58c25c47f,87,0.03423566878980892,88329b58d5fffff
478,49128,20221017,48408,49128,2855,15,1,0,1665998382,0,175,174.545439,45.874835,174.532485,45.87959,174.55105,45.873634,1665996315,1665996318,1665996663,1665997877,1665996645,1665995925,1665995921,2022-10-17 16:38:41,8d329b58cb496ff,8d329b58dc6dcbf,8d329b58cb0cb7f,169,0.06687898089171974,88329b58cbfffff
479,49130,20221017,48410,49130,1317,21,1,0,1665999202,0,1273,174.523559,45.820061,174.53016,45.826642,174.521959,45.82005,1665997065,1665997070,1665997579,1665997911,1665998002,1665997042,1665997027,2022-10-17 16:57:07,8d329b5adaee83f,8d329b5ad382bbf,8d329b5ada5a43f,120,0.047372611464968156,88329b5adbfffff
480,49131,20221017,48411,49131,3325,9,1,0,1665999834,0,2718,174.595486,45.870933,174.556767,45.851119,174.58481,45.872865,1665997401,1665997420,1665997986,1665999801,1665997916,1665997076,1665997065,2022-10-17 16:57:45,8d329b58180143f,8d329b5a86168ff,8d329b581a2473f,557,0.2213375796178344,88329b5819fffff
481,52375,20221017,51561,52375,995,9,1,0,1665989156,0,182,174.64791,45.8794,174.633636,45.900415,174.635826,45.880586,1665987141,1665987169,1665987437,1665988410,1665987536,1665986756,1665986746,2022-10-17 14:05:46,8d329b586256d3f,8d329b5822097bf,8d329b5805589bf,341,0.13535031847133758,88329b5863fffff
482,52376,20221017,51562,52376,797,7,1,0,1665988616,0,771,174.576479,45.87805,174.583772,45.877652,174.569109,45.861651,1665986841,1665986857,1665987366,1665987610,1665987356,1665986817,1665986810,2022-10-17 14:06:50,8d329b58cd8e83f,8d329b581ad4a3f,8d329b5aa0484bf,75,0.02945859872611465,88329b58cdfffff
483,52378,20221017,51564,52378,1706,7,1,0,1665989798,0,96,174.579627,45.859277,174.552673,45.845829,174.577799,45.858398,1665987471,1665987482,1665987578,1665988711,1665987818,1665987098,1665987085,2022-10-17 14:11:25,8d329b5aa1a173f,8d329b5a80ca0bf,8d329b5aa11cdbf,385,0.15286624203821655,88329b5aa1fffff
484,52379,20221017,51565,52379,2486,9,1,0,1665989136,0,182,174.64791,45.8794,174.662986,45.873491,174.647588,45.879152,1665987531,1665987536,1665987976,1665988614,1665987997,1665987158,1665987155,2022-10-17 14:12:35,8d329b586256d3f,8d329b586026c7f,8d329b58620927f,201,0.07961783439490445,88329b5863fffff
485,52381,20221017,51566,52381,456,0,1,0,1665989212,0,2312,174.580196,45.880748,174.59318,45.879289,174.576177,45.881302,1665987765,1665987772,1665988106,1665988894,1665988432,1665987412,1665987402,2022-10-17 14:16:42,8d329b581343d3f,8d329b58102b5bf,8d329b58cc9193f,138,0.054538216560509556,88329b5813fffff
486,52382,20221017,51567,52382,2388,8,1,0,1665989292,0,1980,174.574828,45.906905,174.560646,45.907867,174.573477,45.906868,1665987525,1665987540,1665988360,1665988904,1665988334,1665987494,1665987481,2022-10-17 14:18:01,8d329b58e74c7bf,8d329b58858e97f,8d329b58e2b20bf,144,0.05692675159235669,88329b58e7fffff
487,52383,20221017,51568,52383,939,3,1,0,1665990132,0,862,174.516559,45.919951,174.529547,45.911,174.541443,45.919811,1665988575,1665988593,1665989256,1665989932,1665989232,1665988213,1665988198,2022-10-17 14:29:58,8d329b58ba5d9bf,8d329b58959237f,8d329b58bc7693f,211,0.08359872611464968,88329b58bbfffff
488,52384,20221017,51569,52384,2097,11,1,0,1665991053,0,341,174.545036,45.889647,174.522996,45.897449,174.55261,45.885805,1665988665,1665988724,1665989103,1665990894,1665989203,1665988603,1665988592,2022-10-17 14:36:32,8d329b5889659bf,8d329b589d66dbf,8d329b58c3884bf,286,0.11345541401273886,88329b5889fffff
489,52385,20221017,51570,52385,857,0,1,0,1665991604,0,1901,174.5778,45.863619,174.596381,45.881216,174.570019,45.868755,1665989115,1665989119,1665989419,1665990939,1665989627,1665988848,1665988826,2022-10-17 14:40:26,8d329b5aa08383f,8d329b5810aeb3f,8d329b5aa662dbf,327,0.12977707006369427,88329b5aa1fffff
490,52386,20221017,51571,52386,79,0,1,0,1665991996,0,442,174.54576,45.8763,174.548925,45.893469,174.545394,45.874652,1665989115,1665989144,1665989391,1665991388,1665989057,1665989057,1665989043,2022-10-17 14:44:03,8d329b58ca630bf,8d329b58883193f,8d329b58cb490ff,296,0.11743630573248408,88329b58cbfffff
491,52387,20221017,51572,52387,2611,8,1,0,1665991549,0,1418,174.578392,45.898373,174.569952,45.89839,174.579176,45.899051,1665989781,1665989810,1665989926,1665990171,1665990050,1665989750,1665989748,2022-10-17 14:55:48,8d329b58e1552bf,8d329b58eaf203f,8d329b58e1523bf,90,0.03542993630573248,88329b58e1fffff
492,52388,20221017,51573,52388,4168,5,1,0,1665992729,0,966,174.55129,45.89071,174.541943,45.874353,174.548848,45.887919,1665991005,1665991014,1665991234,1665992285,1665991170,1665990570,1665990566,2022-10-17 15:09:26,8d329b58893027f,8d329b5ab68cd3f,8d329b58c2f003f,290,0.11504777070063694,88329b5889fffff
493,52389,20221017,51574,52389,37,15,1,0,1665994234,0,932,174.545997,45.87249,174.524624,45.872564,174.545779,45.87635,1665992445,1665992461,1665993361,1665994687,1665992915,1665992197,1665992181,2022-10-17 15:36:21,8d329b5ab793aff,8d329b58d94c9bf,8d329b58ca6347f,228,0.09036624203821655,88329b5ab7fffff
494,52390,20221017,51575,52390,2997,9,1,0,1665994846,0,603,174.57193,45.906843,174.554279,45.895162,174.577548,45.906636,1665992931,1665992948,1665993916,1665994444,1665992749,1665992749,1665992732,2022-10-17 15:45:32,8d329b58e28617f,8d329b588d6c97f,8d329b58e77373f,274,0.10867834394904459,88329b58e3fffff
495,52391,20221017,51576,52391,259,10,1,0,1665994552,0,3877,174.60658,45.85917,174.607792,45.847763,174.592711,45.855366,1665992781,1665992789,1665993127,1665993794,1665993053,1665992753,1665992745,2022-10-17 15:45:45,8d329b5850096ff,8d329b58595ccff,8d329b5aada61bf,193,0.07643312101910828,88329b5851fffff
496,52392,20221017,51577,52392,1640,4,1,0,1665995017,0,520,174.549286,45.83098,174.542428,45.806513,174.548983,45.829953,1665993315,1665993329,1665993660,1665994801,1665993770,1665992930,1665992911,2022-10-17 15:48:31,8d329b5ad4814ff,8d329b5132a4a3f,8d329b5ad4ae03f,425,0.16878980891719744,88329b5ad5fffff
497,52393,20221017,51578,52393,28,5,1,0,1665995679,0,176,174.56681,45.8952,174.579391,45.876658,174.547806,45.895211,1665993645,1665993651,1665993938,1665994732,1665994119,1665993579,1665993454,2022-10-17 15:57:34,8d329b58ea708bf,8d329b58cdb483f,8d329b5888189bf,302,0.11982484076433121,88329b58ebfffff
498,52395,20221017,51580,52395,3302,20,1,0,1665995767,0,745,174.556705,45.86729,174.54619,45.875131,174.55602,45.869522,1665993975,1665994017,1665994379,1665995543,1665994628,1665993968,1665993958,2022-10-17 16:05:58,8d329b5ab58427f,8d329b58ca6497f,8d329b5ab4b593f,176,0.0696656050955414,88329b5ab5fffff
499,52396,20221017,51581,52396,2291,9,1,0,1665996014,0,1807,174.634618,45.884824,174.634983,45.879251,174.634494,45.879874,1665994461,1665994469,1665994759,1665995220,1665995054,1665994214,1665994201,2022-10-17 16:10:01,8d329b5804eba3f,8d329b58056a43f,8d329b58054c6bf,94,0.03702229299363057,88329b5805fffff
500,52397,20221017,51582,52397,3070,7,1,0,1665996413,0,2729,174.58388,45.848681,174.582556,45.839213,174.587488,45.848235,1665994665,1665994689,1665994908,1665995621,1665995454,1665994614,1665994602,2022-10-17 16:16:42,8d329b5ae6462ff,8d329b5ae06907f,8d329b5ae601abf,163,0.06449044585987261,88329b5ae7fffff
501,52398,20221017,51583,52398,3805,0,1,0,1665997378,0,2377,174.545651,45.87593,174.545574,45.892777,174.544771,45.868274,1665994725,1665994734,1665995458,1665996038,1665995483,1665994703,1665994661,2022-10-17 16:17:41,8d329b58ca602ff,8d329b58895e77f,8d329b5ab7367bf,287,0.11385350318471338,88329b58cbfffff
502,52399,20221017,51584,52399,2547,17,1,0,1665996741,0,2009,174.606238,45.873528,174.602022,45.871615,174.600753,45.876058,1665994971,1665994983,1665995277,1665995733,1665995602,1665994942,1665994934,2022-10-17 16:22:14,8d329b581d094bf,8d329b5819930bf,8d329b581c418ff,59,0.02308917197452229,88329b581dfffff
503,52400,20221017,51585,52400,2343,21,1,0,1665996954,0,2758,174.52537,45.82151,174.530019,45.825955,174.546539,45.819573,1665995175,1665995190,1665996138,1665996550,1665996234,1665995154,1665995153,2022-10-17 16:25:53,8d329b5adad563f,8d329b5ad38407f,8d329b5adc0d43f,82,0.032245222929936306,88329b5adbfffff
504,52402,20221017,51587,52402,2116,5,1,0,1665997578,0,228,174.552932,45.897803,174.539287,45.911411,174.55578,45.895861,1665995745,1665995753,1665996187,1665996787,1665996140,1665995481,1665995381,2022-10-17 16:29:41,8d329b588c65a7f,8d329b58866a83f,8d329b588d4493f,262,0.10390127388535032,88329b588dfffff
505,52403,20221017,51588,52403,181,17,1,0,1665997419,0,1432,174.606981,45.867478,174.592605,45.871259,174.607605,45.864442,1665995661,1665995672,1665996289,1665996741,1665995599,1665995599,1665995538,2022-10-17 16:32:18,8d329b58560edbf,8d329b581854a7f,8d329b58570d6bf,174,0.06886942675159236,88329b5857fffff
506,52406,20221017,51591,52406,3752,11,1,0,1665997927,0,2654,174.533887,45.895807,174.543736,45.893755,174.536534,45.890103,1665996255,1665996275,1665996721,1665997137,1665997088,1665996128,1665996126,2022-10-17 16:42:06,8d329b588b51a7f,8d329b58886247f,8d329b58d40a43f,114,0.044984076433121016,88329b588bfffff
507,52407,20221017,51592,52407,219,0,1,0,1665998053,0,1408,174.574903,45.869057,174.574265,45.868752,174.57539,45.869497,1665996315,1665996321,1665996562,1665996811,1665996913,1665996253,1665996252,2022-10-17 16:44:12,8d329b5aa63163f,8d329b5aa60483f,8d329b5aa6336bf,9,0.0031847133757961785,88329b5aa7fffff
508,52409,20221017,51594,52409,572,0,1,0,1665998311,0,1089,174.566858,45.867462,174.562636,45.876921,174.574336,45.867959,1665996736,1665996760,1665997046,1665997789,1665996451,1665996451,1665996440,2022-10-17 16:47:20,8d329b5aa2820bf,8d329b58c8d64bf,8d329b5aa6246ff,156,0.061703821656050956,88329b5aa3fffff
509,55644,20221017,54716,55644,119,0,1,0,1665988909,0,286,174.530424,45.880386,174.527228,45.855224,174.545226,45.87431,1665987015,1665987031,1665987742,1665989025,1665987468,1665986568,1665986566,2022-10-17 14:02:46,8d329b58d1319bf,8d329b5abb4c13f,8d329b5ab6b247f,432,0.1715764331210191,88329b58d1fffff
510,55645,20221017,54717,55645,3546,0,1,0,1665989213,0,764,174.58632,45.84647,174.609681,45.824548,174.590203,45.846595,1665986955,1665986969,1665987462,1665988840,1665987473,1665986813,1665986811,2022-10-17 14:06:51,8d329b5ae75173f,8d329b5a145c13f,8d329b5ae71873f,436,0.1731687898089172,88329b5ae7fffff
511,55646,20221017,54718,55646,3764,7,1,0,1665988995,0,96,174.579627,45.859277,174.597083,45.883317,174.57287,45.863778,1665987021,1665987064,1665987689,1665988981,1665987616,1665986896,1665986886,2022-10-17 14:08:06,8d329b5aa1a173f,8d329b581098bbf,8d329b5aa0c027f,430,0.17078025477707007,88329b5aa1fffff
512,55649,20221017,54721,55649,2426,3,1,0,1665989496,0,782,174.53049,45.91111,174.523012,45.92777,174.529853,45.911024,1665987717,1665987735,1665988848,1665989653,1665988357,1665987697,1665987695,2022-10-17 14:21:35,8d329b58b96563f,8d329b58b3898bf,8d329b58959203f,275,0.10907643312101911,88329b58b9fffff
513,55651,20221017,54723,55651,531,18,1,0,1665989966,0,785,174.56741,45.766155,174.566996,45.760946,174.567224,45.766219,1665988167,1665988173,1665988291,1665988567,1665988766,1665988166,1665988156,2022-10-17 14:29:16,8d329b5142f38ff,8d329b51435407f,8d329b5142f3aff,89,0.03503184713375796,88329b5143fffff
514,55653,20221017,54725,55653,2448,16,1,0,1665990121,0,412,174.634242,45.878915,174.633437,45.875553,174.63123,45.888276,1665988341,1665988371,1665989035,1665989687,1665988930,1665988330,1665988320,2022-10-17 14:32:00,8d329b58056877f,8d329b5801a0cff,8d329b5806b39bf,58,0.02269108280254777,88329b5801fffff
515,55654,20221017,54726,55654,1279,5,1,0,1665990495,0,998,174.545057,45.886547,174.539004,45.911101,174.548629,45.895182,1665988605,1665988628,1665989378,1665990686,1665988280,1665988580,1665988247,2022-10-17 14:30:47,8d329b58c25133f,8d329b5886688bf,8d329b5888116ff,411,0.16321656050955413,88329b58c3fffff
516,55655,20221017,54727,55655,171,7,1,0,1665991241,0,3915,174.57097,45.85784,174.590706,45.849584,174.576051,45.855168,1665989235,1665989243,1665989476,1665990271,1665989564,1665988665,1665988655,2022-10-17 14:37:35,8d329b5aa16b4ff,8d329b5ae6a19bf,8d329b5aa8d4a7f,269,0.10668789808917198,88329b5aa1fffff
517,55656,20221017,54728,55656,316,14,1,0,1665990963,0,2905,174.584625,45.893551,174.579393,45.876718,174.58646,45.901629,1665988881,1665988888,1665989496,1665990119,1665989405,1665988865,1665988854,2022-10-17 14:40:54,8d329b58e8a2b7f,8d329b58cdb48ff,8d329b58e56cb3f,293,0.11624203821656051,88329b58e9fffff
518,55657,20221017,54729,55657,2611,8,1,0,1665991573,0,1261,174.578266,45.898742,174.580405,45.896233,174.578329,45.898776,1665989805,1665990198,1665990600,1665990779,1665990314,1665989774,1665989772,2022-10-17 14:56:12,8d329b58e1510ff,8d329b58e12d97f,8d329b58e15147f,45,0.01751592356687898,88329b58e1fffff
519,55658,20221017,54730,55658,3726,5,1,0,1665992862,0,33,174.55569,45.89615,174.545945,45.872925,174.55719,45.89391,1665990825,1665990830,1665991046,1665992481,1665991123,1665990283,1665990281,2022-10-17 15:04:41,8d329b588d440ff,8d329b58cb6d03f,8d329b58c6c317f,407,0.16162420382165604,88329b588dfffff
520,55659,20221017,54731,55659,3147,18,1,0,1665992146,0,2604,174.567333,45.771492,174.567147,45.767695,174.566954,45.770654,1665990357,1665990368,1665990509,1665990637,1665990826,1665990346,1665990345,2022-10-17 15:05:45,8d329b510804d3f,8d329b5142d367f,8d329b51082083f,65,0.025477707006369428,88329b5109fffff
521,55661,20221017,54733,55661,821,0,1,0,1665992961,0,2576,174.545371,45.876577,174.558753,45.887316,174.544961,45.877807,1665991125,1665991147,1665991972,1665993411,1665991701,1665990741,1665990733,2022-10-17 15:12:13,8d329b58ca458ff,8d329b58c77053f,8d329b58ca5da3f,221,0.0875796178343949,88329b58cbfffff
522,55662,20221017,54734,55662,381,9,1,0,1665993574,0,696,174.633913,45.878846,174.626509,45.870596,174.634535,45.880526,1665991611,1665991629,1665991944,1665993606,1665991234,1665991234,1665991211,2022-10-17 15:20:11,8d329b580569cff,8d329b5808eea7f,8d329b58054a77f,149,0.0589171974522293,88329b5801fffff
523,55663,20221017,54735,55663,1315,7,1,0,1665992966,0,448,174.574282,45.868799,174.576626,45.863362,174.566505,45.866528,1665991281,1665991286,1665992031,1665992457,1665991800,1665991260,1665991161,2022-10-17 15:19:21,8d329b5aa60483f,8d329b5aa08c17f,8d329b5aa284abf,89,0.03503184713375796,88329b5aa7fffff
524,55664,20221017,54736,55664,1597,21,1,0,1665993103,0,1069,174.525705,45.819784,174.535957,45.820447,174.549302,45.831471,1665991335,1665991344,1665992611,1665992858,1665992265,1665991306,1665991296,2022-10-17 15:21:36,8d329b5ada1b2bf,8d329b5ad1726ff,8d329b5ad49d8bf,114,0.044984076433121016,88329b5adbfffff
525,55667,20221017,54739,55667,516,2,1,0,1665996023,0,1360,174.556709,45.865177,174.529191,45.855248,174.558937,45.863014,1665993645,1665993655,1665994147,1665995486,1665994224,1665992725,1665992719,2022-10-17 15:45:19,8d329b5aa249c3f,8d329b5abb460ff,8d329b5aa265cbf,366,0.14530254777070065,88329b5ab5fffff
526,55669,20221017,54741,55669,119,0,1,0,1665996969,0,1339,174.535931,45.877058,174.523606,45.885107,174.540037,45.873834,1665993975,1665994014,1665994791,1665995474,1665993372,1665993372,1665993362,2022-10-17 15:56:02,8d329b58dd6367f,8d329b58d05037f,8d329b5ab6f43bf,196,0.07762738853503184,88329b58ddfffff
527,55670,20221017,54742,55670,2139,0,1,0,1665995275,0,2945,174.545327,45.868876,174.546506,45.855077,174.570695,45.868868,1665993675,1665993687,1665994702,1665995398,1665994202,1665993482,1665993473,2022-10-17 15:57:53,8d329b5ab44807f,8d329b5ab98a6bf,8d329b5aa6755bf,234,0.09275477707006369,88329b5ab7fffff
528,55672,20221017,54744,55672,3035,0,1,0,1665996747,0,1952,174.549408,45.850078,174.530161,45.826641,174.550713,45.850406,1665994305,1665994312,1665994496,1665995269,1665994590,1665994291,1665994286,2022-10-17 16:11:26,8d329b5a866337f,8d329b5ad382bbf,8d329b5a867107f,422,0.1675955414012739,88329b5a87fffff
529,55673,20221017,54745,55673,3805,0,1,0,1665996728,0,468,174.54573,45.86867,174.549739,45.894634,174.536281,45.867664,1665994515,1665994521,1665994891,1665996405,1665994930,1665994390,1665994346,2022-10-17 16:12:26,8d329b5ab44c6ff,8d329b5888147bf,8d329b5ab76c87f,447,0.17754777070063693,88329b5ab5fffff
530,55674,20221017,54746,55674,2496,7,1,0,1665996524,0,134,174.578749,45.866142,174.581262,45.860862,174.588615,45.871133,1665994876,1665994887,1665995540,1665995861,1665995445,1665994726,1665994713,2022-10-17 16:18:33,8d329b5aa44d03f,8d329b5aa1957bf,8d329b581b32d3f,88,0.03463375796178344,88329b5aa7fffff
531,55675,20221017,48404,55675,3815,9,1,0,1665996315,0,775,174.650428,45.875715,174.634691,45.878441,174.648701,45.879065,1665994911,1665994923,1665995129,1665996465,1665994515,1665994515,1665994504,2022-10-17 16:15:04,8d329b58630d57f,8d329b58056c0bf,8d329b5862081bf,176,0.0696656050955414,88329b5863fffff
532,55676,20221017,54747,55676,1581,0,1,0,1665996838,0,701,174.569758,45.867403,174.577033,45.862161,174.566325,45.866202,1665995115,1665995121,1665995744,1665996157,1665995759,1665995039,1665995031,2022-10-17 16:23:51,8d329b5aa7484bf,8d329b5aa0accff,8d329b5aa2a31bf,120,0.047372611464968156,88329b5aa7fffff
533,55677,20221017,54748,55677,1400,5,1,0,1665998719,0,374,174.5659,45.89823,174.596792,45.887768,174.556997,45.89034,1665995446,1665995453,1665995983,1665996746,1665996328,1665995428,1665995410,2022-10-17 16:30:10,8d329b58eaebabf,8d329b58178c9bf,8d329b58c6763bf,396,0.1572452229299363,88329b58ebfffff
534,55679,20221017,54750,55679,677,2,1,0,1665998495,0,2661,174.544676,45.86248,174.524016,45.854003,174.536693,45.860107,1665995835,1665995841,1665996101,1665997246,1665996618,1665995795,1665995786,2022-10-17 16:36:26,8d329b5ab1ab73f,8d329b5a96a42bf,8d329b5abab65bf,282,0.11186305732484077,88329b5ab1fffff
535,55680,20221017,54751,55680,2995,11,1,0,1665997638,0,1367,174.539618,45.885546,174.534562,45.896959,174.536875,45.887556,1665995865,1665995886,1665996452,1665997144,1665996380,1665995840,1665995837,2022-10-17 16:37:17,8d329b58d504a7f,8d329b588a28b3f,8d329b58d552cff,188,0.07444267515923567,88329b58d5fffff
536,55681,20221017,54752,55681,637,3,1,0,1665998244,0,335,174.527915,45.906431,174.53261,45.919789,174.527817,45.905995,1665996225,1665996236,1665996468,1665996941,1665996114,1665996114,1665996056,2022-10-17 16:40:56,8d329b5882696bf,8d329b58b12dc3f,8d329b58826997f,233,0.09235668789808917,88329b5883fffff
537,55682,20221017,54753,55682,114,3,1,0,1665998213,0,1066,174.531133,45.905887,174.545763,45.909007,174.530321,45.905929,1665996417,1665996468,1665997215,1665997699,1665997014,1665996416,1665996411,2022-10-17 16:46:51,8d329b588275a3f,8d329b588708d7f,8d329b588262a7f,179,0.07085987261146497,88329b5883fffff
538,55684,20221017,54755,55684,2573,8,1,0,1665999000,0,1973,174.588021,45.912361,174.582835,45.90059,174.588026,45.905231,1665997035,1665997065,1665998226,1665999190,1665997938,1665996739,1665996599,2022-10-17 16:49:59,8d329b59db501bf,8d329b58e18d67f,8d329b58e47687f,207,0.08200636942675159,88329b59dbfffff
539,55685,20221017,54756,55685,1743,9,1,0,1665999102,0,1414,174.647503,45.874288,174.634425,45.878675,174.6479,45.879426,1665997371,1665997383,1665997947,1665998977,1665998023,1665997003,1665996993,2022-10-17 16:56:33,8d329b58636543f,8d329b5805688bf,8d329b586256c3f,167,0.0660828025477707,88329b5863fffff
540,58866,20221017,57827,58866,4119,0,1,0,1665988240,0,1029,174.571605,45.874701,174.56331,45.874823,174.575467,45.870889,1665986565,1665986571,1665987041,1665987419,1665987102,1665986443,1665986431,2022-10-17 14:00:31,8d329b58cd709bf,8d329b58c8ad4ff,8d329b5aa6ac17f,88,0.03463375796178344,88329b58cdfffff
541,58867,20221017,57828,58867,2241,7,1,0,1665988705,0,730,174.56505,45.859852,174.570043,45.858912,174.556853,45.858596,1665986931,1665986942,1665987473,1665987739,1665987448,1665986908,1665986903,2022-10-17 14:08:23,8d329b5aaad25bf,8d329b5aaa96c7f,8d329b5abdaaabf,56,0.021894904458598725,88329b5aabfffff
542,58868,20221017,57829,58868,1466,15,1,0,1665989111,0,174,174.54596,45.87658,174.545913,45.872804,174.538318,45.877761,1665987195,1665987214,1665987597,1665988468,1665987072,1665987072,1665987046,2022-10-17 14:10:46,8d329b58ca44abf,8d329b58cb6d8ff,8d329b58dd727bf,64,0.025079617834394906,88329b58cbfffff
543,58869,20221017,57830,58869,1384,15,1,0,1665989846,0,3311,174.5465,45.879989,174.538008,45.870413,174.545272,45.877439,1665987705,1665987717,1665988939,1665989500,1665987267,1665987267,1665987259,2022-10-17 14:14:19,8d329b58cacd73f,8d329b5ab75e6bf,8d329b58ca43aff,173,0.06847133757961783,88329b58cbfffff
544,58870,20221017,57831,58870,276,7,1,0,1665989701,0,952,174.577003,45.858333,174.580553,45.843938,174.576216,45.859412,1665987921,1665987954,1665988749,1665989362,1665988622,1665987902,1665987822,2022-10-17 14:23:42,8d329b5aa1036ff,8d329b5ae38b23f,8d329b5aa0260bf,241,0.09554140127388536,88329b5aa1fffff
545,58871,20221017,57832,58871,3286,9,1,0,1665990662,0,106,174.597626,45.885789,174.600417,45.890815,174.601059,45.891419,1665988311,1665988322,1665988655,1665989076,1665988683,1665988187,1665988068,2022-10-17 14:27:48,8d329b581716c7f,8d329b583b4387f,8d329b583b5c57f,89,0.03503184713375796,88329b5817fffff
546,58872,20221017,57833,58872,1647,9,1,0,1665990278,0,1412,174.650084,45.874747,174.664455,45.873575,174.650151,45.874876,1665988610,1665988618,1665988964,1665989561,1665989198,1665988479,1665988461,2022-10-17 14:34:21,8d329b586329bbf,8d329b58611a4bf,8d329b5863290ff,148,0.05851910828025478,88329b5863fffff
547,58873,20221017,57834,58873,3075,15,1,0,1665991155,0,794,174.54576,45.8763,174.531599,45.877572,174.545008,45.873617,1665989145,1665989153,1665989436,1665989766,1665988875,1665988875,1665988801,2022-10-17 14:40:01,8d329b58ca630bf,8d329b58d88417f,8d329b5ab6b46bf,147,0.058121019108280256,88329b58cbfffff
548,58874,20221017,57835,58874,503,5,1,0,1665992993,0,1598,174.56839,45.892766,174.569199,45.887738,174.557406,45.885927,1665990135,1665990145,1665990708,1665991446,1665990354,1665989754,1665989737,2022-10-17 14:55:37,8d329b58eb7307f,8d329b58c40b17f,8d329b58c7649bf,85,0.03343949044585987,88329b58ebfffff
549,58875,20221017,57836,58875,499,18,1,0,1665991869,0,186,174.566617,45.769654,174.569426,45.755502,174.566822,45.769475,1665990087,1665990096,1665990132,1665990923,1665990611,1665990072,1665990048,2022-10-17 15:00:48,8d329b51090957f,8d329b514a1c3bf,8d329b510908a7f,238,0.09434713375796179,88329b5109fffff
550,58876,20221017,57837,58876,1400,0,1,0,1665993214,0,561,174.550525,45.873748,174.548925,45.893469,174.54661,45.880176,1665991305,1665991316,1665991939,1665993537,1665991654,1665990934,1665990925,2022-10-17 15:15:25,8d329b58cb0d8ff,8d329b58883193f,8d329b58cac8a7f,334,0.13256369426751594,88329b58cbfffff
551,58877,20221017,57838,58877,171,7,1,0,1665993051,0,1234,174.579558,45.858038,174.576164,45.858201,174.575048,45.854915,1665991281,1665991409,1665992293,1665992569,1665991919,1665991260,1665991221,2022-10-17 15:20:21,8d329b5aac492ff,8d329b5aa10e23f,8d329b5aa8c633f,35,0.013535031847133758,88329b5aa1fffff
552,58878,20221017,57839,58878,150,9,1,0,1665993127,0,504,174.567904,45.90763,174.567631,45.901812,174.567332,45.909933,1665991491,1665991502,1665992132,1665992779,1665991749,1665991329,1665991302,2022-10-17 15:21:42,8d329b58e2d427f,8d329b58e35413f,8d329b58a90d9bf,100,0.039410828025477705,88329b58e3fffff
553,58879,20221017,57840,58879,2713,13,1,0,1665993979,0,216,174.577992,45.893484,174.57791,45.916372,174.578578,45.890641,1665992001,1665992013,1665992198,1665992891,1665992420,1665991640,1665991604,2022-10-17 15:26:44,8d329b58e85373f,8d329b58ac2407f,8d329b58e9586ff,390,0.15485668789808918,88329b58e9fffff
554,58880,20221017,57841,58880,2989,17,1,0,1665993797,0,1114,174.606599,45.868992,174.611702,45.851297,174.606476,45.868557,1665991761,1665991767,1665992251,1665993157,1665992478,1665991698,1665991669,2022-10-17 15:27:49,8d329b5856e64ff,8d329b5858ac2bf,8d329b5856e693f,295,0.11703821656050956,88329b5857fffff
555,58881,20221017,57842,58881,401,0,1,0,1665993534,0,662,174.58321,45.86345,174.581504,45.858144,174.583814,45.863295,1665991785,1665991791,1665992119,1665992444,1665991735,1665991735,1665991731,2022-10-17 15:28:51,8d329b5aa5420ff,8d329b5aac5d17f,8d329b5aa555abf,93,0.03662420382165605,88329b5aa5fffff
556,58882,20221017,57843,58882,2307,9,1,0,1665994405,0,2405,174.615514,45.889193,174.635005,45.878591,174.624786,45.88936,1665992511,1665992565,1665993025,1665993862,1665993205,1665992065,1665992061,2022-10-17 15:34:21,8d329b5838040ff,8d329b58056e87f,8d329b5806c357f,289,0.11464968152866242,88329b5839fffff
557,58883,20221017,57844,58883,1687,18,1,0,1665994142,0,2108,174.575529,45.772982,174.58896,45.777109,174.572859,45.773979,1665992367,1665992375,1665993024,1665993393,1665992703,1665992343,1665992311,2022-10-17 15:38:31,8d329b5146dba7f,8d329b516ad61bf,8d329b510d6bd3f,173,0.06847133757961783,88329b510dfffff
558,58884,20221017,57845,58884,196,9,1,0,1665994420,0,189,174.600078,45.878269,174.58251,45.875652,174.596104,45.879016,1665992810,1665992843,1665993120,1665993667,1665993521,1665992441,1665992429,2022-10-17 15:40:29,8d329b5811a21bf,8d329b581ae4a3f,8d329b5810303bf,207,0.08200636942675159,88329b5811fffff
559,58885,20221017,57846,58885,454,3,1,0,1665994649,0,716,174.542656,45.920947,174.538917,45.911034,174.54209,45.921649,1665992877,1665992882,1665993977,1665994434,1665993573,1665992853,1665992846,2022-10-17 15:47:26,8d329b58bc0e2bf,8d329b58866883f,8d329b58bce433f,173,0.06847133757961783,88329b58bdfffff
