Unnamed: 0,dt,order_id,waybill_id,courier_id,da_id,is_courier_grabbed,is_weekend,estimate_arrived_time,is_prebook,poi_id,sender_lng,sender_lat,recipient_lng,recipient_lat,grab_lng,grab_lat,dispatch_time,grab_time,fetch_time,arrive_time,estimate_meal_prepare_time,order_push_time,platform_order_time,platform_order_date,sender_h3,recipient_h3,grab_h3,hex_distance,normalized_distance
163043,20221024,155803,163043,1305,7,1,0,1666602440,0,507,174.57254,45.860748,174.588869,45.87337,174.569189,45.85805,1666600428,1666600440,1666601169,1666602544,1666600041,1666600041,1666600006,2022-10-24 16:26:46,8d329b5aa0728ff,8d329b581ba33bf,8d329b5aaab38bf,266,0.1976225854383358
163044,20221024,155804,163044,1109,11,1,0,1666601873,0,1223,174.544696,45.887211,174.554517,45.886723,174.544454,45.885977,1666600098,1666600104,1666600765,1666601097,1666600974,1666600074,1666600060,2022-10-24 16:27:40,8d329b58c25a83f,8d329b58c39acbf,8d329b58c2406bf,102,0.07578008915304606
163045,20221024,155805,163045,3706,9,1,0,1666602598,0,2339,174.650851,45.880622,174.675577,45.870968,174.647757,45.879546,1666600708,1666600718,1666600904,1666601952,1666601098,1666600198,1666600182,2022-10-24 16:29:42,8d329b5862a90ff,8d329b586c3217f,8d329b5862561bf,330,0.2451708766716196
163046,20221024,155806,163046,3097,9,1,0,1666602604,0,477,174.64844,45.8748,174.669342,45.870288,174.650532,45.879039,1666600738,1666600749,1666601172,1666602083,1666601223,1666600383,1666600378,2022-10-24 16:32:58,8d329b5863666bf,8d329b586c6627f,8d329b5862022bf,243,0.18053491827637444
163048,20221024,155808,163048,1958,7,1,0,1666603237,0,839,174.556342,45.852183,174.589022,45.87802,174.5567,45.851094,1666600618,1666600829,1666600975,1666603195,1666601319,1666600599,1666600596,2022-10-24 16:36:36,8d329b5a86ac47f,8d329b581a929bf,8d329b5a861687f,537,0.39895988112927194
163050,20221024,155810,163050,971,9,1,0,1666602711,0,1898,174.648227,45.874647,174.647813,45.879563,174.650318,45.875337,1666601278,1666601284,1666601413,1666601628,1666600911,1666600911,1666600909,2022-10-24 16:41:49,8d329b5863662bf,8d329b58625657f,8d329b58632b2ff,83,0.061664190193164936
163051,20221024,155811,163051,2005,0,1,0,1666604014,0,175,174.545439,45.874835,174.546678,45.90152,174.544438,45.871921,1666601358,1666601368,1666601736,1666603769,1666601016,1666601016,1666600967,2022-10-24 16:42:47,8d329b58cb496ff,8d329b5880208ff,8d329b5ab78e5bf,456,0.3387815750371471
163052,20221024,155812,163052,1794,16,1,0,1666602939,0,294,174.634806,45.879847,174.644447,45.879499,174.634564,45.8806,1666601158,1666601162,1666601500,1666602772,1666602100,1666601141,1666601126,2022-10-24 16:45:26,8d329b58054e87f,8d329b58624e63f,8d329b58054a63f,101,0.075037147102526
163054,20221024,155814,163054,1447,17,1,0,1666603203,0,217,174.606672,45.869941,174.595289,45.882354,174.592828,45.871176,1666601428,1666601443,1666602109,1666603048,1666602066,1666601406,1666601398,2022-10-24 16:49:58,8d329b5856f3aff,8d329b58108d0ff,8d329b58185487f,230,0.17087667161961367
163055,20221024,155815,163055,246,0,1,0,1666604483,0,514,174.579486,45.859352,174.593275,45.888054,174.583174,45.865572,1666601628,1666601633,1666602187,1666603462,1666601544,1666601544,1666601528,2022-10-24 16:52:08,8d329b5aa1a167f,8d329b5816008ff,8d329b5aa47673f,506,0.37592867756315007
163056,20221024,155816,163056,1459,7,1,0,1666603820,0,318,174.578422,45.854381,174.583332,45.860427,174.581717,45.856361,1666601908,1666601924,1666602372,1666603164,1666602566,1666601906,1666601895,2022-10-24 16:58:15,8d329b5aa8aa47f,8d329b5aacc88bf,8d329b5aac616bf,108,0.08023774145616643
166279,20221024,158769,166279,3981,9,1,0,1666593631,0,696,174.633913,45.878846,174.622257,45.889295,174.634276,45.879231,1666591858,1666591872,1666592569,1666593742,1666592312,1666591293,1666591282,2022-10-24 14:01:22,8d329b580569cff,8d329b5806c9b7f,8d329b58056bcff,213,0.15824665676077265
166280,20221024,158770,166280,2784,17,1,0,1666593916,0,1114,174.606599,45.868992,174.608741,45.867483,174.606426,45.868826,1666592128,1666592136,1666592493,1666593535,1666593136,1666592116,1666592080,2022-10-24 14:14:40,8d329b5856e64ff,8d329b5856150bf,8d329b5856e603f,35,0.02600297176820208
166281,20221024,158771,166281,3777,5,1,0,1666595203,0,353,174.55475,45.89498,174.540418,45.944989,174.556902,45.892396,1666592268,1666592282,1666592760,1666594161,1666592503,1666592265,1666591892,2022-10-24 14:11:32,8d329b58899257f,8d329b4a4226b7f,8d329b58c6e13bf,836,0.6210995542347697
166282,20221024,158772,166282,1386,4,1,0,1666594141,0,1455,174.542676,45.846797,174.551937,45.845668,174.551596,45.849879,1666592478,1666592489,1666593121,1666593647,1666593122,1666592342,1666592329,2022-10-24 14:18:49,8d329b5a82e417f,8d329b5a80cb8ff,8d329b5a8674abf,99,0.07355126300148589
166283,20221024,158773,166283,1752,2,1,0,1666593806,0,2002,174.556302,45.866585,174.548306,45.866068,174.552238,45.866613,1666592448,1666592495,1666592763,1666593260,1666592006,1666592006,1666591990,2022-10-24 14:13:10,8d329b5ab5a173f,8d329b5ab55da7f,8d329b5ab4208bf,89,0.06612184249628529
166284,20221024,158774,166284,4104,1,1,0,1666594425,0,417,174.524732,45.906622,174.526294,45.912838,174.525358,45.911825,1666592928,1666592933,1666593822,1666594134,1666594172,1666592552,1666592379,2022-10-24 14:19:39,8d329b58952e4bf,8d329b589480dbf,8d329b5894a177f,108,0.08023774145616643
166285,20221024,158775,166285,1491,5,1,0,1666594398,0,15,174.565946,45.898786,174.570872,45.907037,174.573664,45.898731,1666592748,1666592755,1666593272,1666593669,1666593379,1666592600,1666592593,2022-10-24 14:23:13,8d329b58eacd43f,8d329b58e28153f,8d329b58ea9567f,146,0.10846953937592868
166286,20221024,158776,166286,219,5,1,0,1666595008,0,2626,174.568147,45.892748,174.578561,45.881502,174.565951,45.898551,1666593079,1666593089,1666593387,1666593982,1666593448,1666592488,1666592487,2022-10-24 14:21:27,8d329b58eb46dbf,8d329b58134b5bf,8d329b58eacdd7f,208,0.15453194650817237
166287,20221024,158777,166287,526,8,1,0,1666594933,0,450,174.57668,45.899103,174.58506,45.891066,174.580221,45.905243,1666593138,1666593167,1666593402,1666593934,1666593674,1666593134,1666593118,2022-10-24 14:31:58,8d329b58e1598bf,8d329b58e9aab7f,8d329b58e72e93f,158,0.11738484398216939
166289,20221024,158779,166289,2113,7,1,0,1666596738,0,264,174.57875,45.87775,174.57314,45.883169,174.578542,45.875935,1666594948,1666594963,1666595135,1666595371,1666595418,1666594939,1666594937,2022-10-24 15:02:17,8d329b58cdb30ff,8d329b58c52363f,8d329b581a598ff,106,0.0787518573551263
166290,20221024,158780,166290,1029,18,1,0,1666597006,0,2212,174.566324,45.76276,174.56793,45.767608,174.566805,45.769503,1666595210,1666595403,1666595588,1666595757,1666595806,1666595207,1666595198,2022-10-24 15:06:38,8d329b5142282ff,8d329b5142d263f,8d329b510909dbf,85,0.06315007429420505
166291,20221024,158781,166291,1204,3,1,0,1666597251,0,1197,174.542411,45.900979,174.525968,45.906491,174.543763,45.901283,1666595480,1666595491,1666596637,1666597038,1666596414,1666595454,1666595441,2022-10-24 15:10:41,8d329b58814abbf,8d329b5895224ff,8d329b588158d7f,210,0.15601783060921248
166292,20221024,158782,166292,904,9,1,0,1666597347,0,696,174.633913,45.878846,174.633454,45.875513,174.635081,45.879572,1666595788,1666595791,1666596383,1666596803,1666596387,1666595548,1666595538,2022-10-24 15:12:18,8d329b580569cff,8d329b5801a0c7f,8d329b58054107f,57,0.04234769687964339
166293,20221024,158783,166293,483,17,1,0,1666597496,0,2541,174.58964,45.873401,174.603396,45.8653,174.594752,45.878169,1666595728,1666595741,1666596065,1666596698,1666595998,1666595699,1666595693,2022-10-24 15:14:53,8d329b581ba263f,8d329b58574a33f,8d329b58102017f,210,0.15601783060921248
166294,20221024,158784,166294,3194,1,1,0,1666597587,0,1229,174.524578,45.910049,174.543544,45.901016,174.53005,45.906029,1666595868,1666595878,1666596355,1666597004,1666596688,1666595788,1666595780,2022-10-24 15:16:20,8d329b58943313f,8d329b58815c37f,8d329b5882631bf,269,0.199851411589896
166295,20221024,158785,166295,1328,3,1,0,1666598712,0,1066,174.531133,45.905887,174.513044,45.925489,174.53033,45.906027,1666596770,1666596807,1666597265,1666597770,1666597393,1666596613,1666596601,2022-10-24 15:30:01,8d329b588275a3f,8d329b416c82b7f,8d329b58826237f,364,0.2704309063893016
166296,20221024,158786,166296,1304,16,1,0,1666598815,0,687,174.634613,45.880013,174.633843,45.882888,174.634474,45.880554,1666596838,1666596853,1666597155,1666598206,1666596057,1666596832,1666595207,2022-10-24 15:06:47,8d329b58054e37f,8d329b580443dbf,8d329b58054a77f,48,0.03566121842496285
166297,20221024,158787,166297,1377,5,1,0,1666600826,0,1467,174.552952,45.897597,174.53062,45.926612,174.553772,45.898686,1666597398,1666597406,1666598633,1666599687,1666598246,1666597227,1666597213,2022-10-24 15:40:13,8d329b58889657f,8d329b58b0c453f,8d329b588c6233f,496,0.3684992570579495
166298,20221024,158788,166298,1622,15,1,0,1666599877,0,175,174.545439,45.874835,174.529856,45.864756,174.545167,45.866735,1666597488,1666597497,1666597851,1666598825,1666597240,1666597240,1666597236,2022-10-24 15:40:36,8d329b58cb496ff,8d329b5ab22593f,8d329b5ab09ed3f,240,0.17830609212481427
166299,20221024,158789,166299,811,5,1,0,1666599177,0,267,174.563248,45.885892,174.56001,45.891059,174.566863,45.892958,1666597758,1666597764,1666598595,1666598839,1666598458,1666597378,1666597370,2022-10-24 15:42:50,8d329b58c09b93f,8d329b58c6027bf,8d329b58eb402ff,84,0.06240713224368499
166300,20221024,158790,166300,83,1,1,0,1666599775,0,417,174.524732,45.906622,174.54249,45.896487,174.52624,45.892109,1666598118,1666598129,1666598650,1666599538,1666598815,1666598035,1666597843,2022-10-24 15:50:43,8d329b58952e4bf,8d329b588bb5d7f,8d329b58d60493f,268,0.19910846953937592
166301,20221024,158791,166301,634,1,1,0,1666600838,0,64,174.54245,45.9197,174.516005,45.934268,174.541487,45.92092,1666598928,1666598938,1666599133,1666600759,1666599400,1666598441,1666598424,2022-10-24 16:00:24,8d329b58bc2847f,8d329b4a594363f,8d329b58bc0903f,394,0.29271916790490343
166302,20221024,158792,166302,762,5,1,0,1666601052,0,337,174.554578,45.896047,174.548748,45.870522,174.554615,45.895796,1666598958,1666598977,1666599233,1666601102,1666599372,1666598772,1666598759,2022-10-24 16:05:59,8d329b588d6ad7f,8d329b5ab4ea87f,8d329b588d6e0ff,442,0.32838038632986627
166303,20221024,158793,166303,4553,0,1,0,1666600766,0,309,174.58914,45.84751,174.582927,45.830021,174.584778,45.846229,1666599168,1666599175,1666599849,1666600423,1666599570,1666598970,1666598957,2022-10-24 16:09:17,8d329b5ae62243f,8d329b5ac49b8ff,8d329b5ae74e4ff,305,0.22659732540861813
166304,20221024,158794,166304,1827,1,1,0,1666601592,0,417,174.524732,45.906622,174.570163,45.921363,174.525471,45.906208,1666599138,1666599176,1666599717,1666600845,1666599946,1666599107,1666599061,2022-10-24 16:11:01,8d329b58952e4bf,8d329b58a181c7f,8d329b5895206bf,592,0.4398216939078752
166305,20221024,158795,166305,2997,1,1,0,1666601243,0,58,174.526998,45.905899,174.536056,45.895694,174.530553,45.906043,1666599528,1666599537,1666599952,1666600348,1666600283,1666599443,1666599442,2022-10-24 16:17:22,8d329b589c9b57f,8d329b588b0ba3f,8d329b58826207f,187,0.13893016344725112
166306,20221024,82718,166306,1905,5,1,0,1666602007,0,3626,174.562965,45.890276,174.571256,45.871615,174.566911,45.892961,1666599678,1666599708,1666600476,1666601154,1666600240,1666599641,1666599605,2022-10-24 16:20:05,8d329b58c78c03f,8d329b5aa6eecff,8d329b58eb4023f,308,0.2288261515601783
166307,20221024,158796,166307,829,7,1,0,1666602457,0,1727,174.563891,45.861015,174.589319,45.865778,174.566684,45.857313,1666599928,1666599948,1666600342,1666602029,1666600300,1666599902,1666599754,2022-10-24 16:22:34,8d329b5aa32b03f,8d329b5aa58ebbf,8d329b5aaaac4ff,306,0.22734026745913818
166308,20221024,158797,166308,762,0,1,0,1666603520,0,1054,174.546024,45.873149,174.549953,45.87329,174.548331,45.87218,1666600938,1666600962,1666601439,1666601737,1666599923,1666599924,1666599904,2022-10-24 16:25:04,8d329b58cb6d6bf,8d329b58cb76b7f,8d329b58cb6483f,43,0.03194650817236255
166309,20221024,158798,166309,1184,0,1,0,1666603037,0,615,174.560946,45.860882,174.564386,45.830329,174.568151,45.858751,1666600548,1666600555,1666600809,1666602643,1666600818,1666599978,1666599968,2022-10-24 16:26:08,8d329b5aa36357f,8d329b5ac65c93f,8d329b5aaa820bf,516,0.3833580980683507
166311,20221024,158800,166311,4247,16,1,0,1666602328,0,412,174.634242,45.878915,174.633501,45.87562,174.63426,45.879938,1666600558,1666600581,1666600907,1666601643,1666601128,1666600528,1666600519,2022-10-24 16:35:19,8d329b58056877f,8d329b5801a053f,8d329b5805488bf,57,0.04234769687964339
166314,20221024,158803,166314,1417,0,1,0,1666604332,0,120,174.536556,45.874164,174.524091,45.891773,174.545112,45.868925,1666601058,1666601071,1666601329,1666602828,1666601513,1666601033,1666601030,2022-10-24 16:43:50,8d329b5ab6eb93f,8d329b58d62d47f,8d329b5ab44827f,290,0.21545319465081725
166315,20221024,158804,166315,1174,7,1,0,1666602847,0,122,174.582946,45.846177,174.591857,45.846397,174.588201,45.847095,1666601238,1666601247,1666601405,1666602251,1666601048,1666601048,1666601040,2022-10-24 16:44:00,8d329b5ae74937f,8d329b5ae713cbf,8d329b5ae62027f,97,0.07206537890044576
166316,20221024,158805,166316,611,0,1,0,1666604049,0,225,174.567237,45.8589,174.592904,45.871293,174.567528,45.858758,1666601718,1666601721,1666602145,1666603329,1666601830,1666601170,1666601145,2022-10-24 16:45:45,8d329b5aaa9d93f,8d329b58185413f,8d329b5aaa831bf,365,0.2711738484398217
166317,20221024,158806,166317,161,15,1,0,1666603686,0,251,174.545592,45.876917,174.530402,45.878006,174.545174,45.868535,1666601898,1666601927,1666602672,1666603316,1666602846,1666601886,1666601869,2022-10-24 16:57:49,8d329b58ca40b3f,8d329b58d881aff,8d329b5ab44d57f,156,0.11589895988112928
169712,20221024,161900,169712,750,9,1,0,1666593703,0,1643,174.64805,45.87432,174.648164,45.874969,174.648668,45.879221,1666592038,1666592045,1666592439,1666592510,1666591483,1666591484,1666591473,2022-10-24 14:04:33,8d329b5863647bf,8d329b5863621bf,8d329b5862087bf,11,0.008172362555720654
169713,20221024,161901,169713,3194,1,1,0,1666593817,0,1,174.52993,45.90585,174.544993,45.889274,174.535389,45.906017,1666591728,1666591731,1666591894,1666593103,1666592378,1666591598,1666591596,2022-10-24 14:06:36,8d329b58826397f,8d329b58c2cbb7f,8d329b588204c3f,305,0.22659732540861813
169715,20221024,161903,169715,4829,12,1,0,1666595847,0,519,174.544733,45.888574,174.547197,45.889798,174.541447,45.890569,1666592508,1666592544,1666593129,1666593201,1666592255,1666592256,1666592246,2022-10-24 14:17:26,8d329b58d5b2dbf,8d329b58c2d843f,8d329b58d4a653f,35,0.02600297176820208
169717,20221024,161904,169717,968,16,1,0,1666596276,0,687,174.634613,45.880013,174.634136,45.880829,174.644276,45.878846,1666593058,1666593117,1666594835,1666595309,1666593518,1666593033,1666592675,2022-10-24 14:24:35,8d329b58054e37f,8d329b580464abf,8d329b58624cd7f,13,0.009658246656760773
169718,20221024,161905,169718,3821,0,1,0,1666595694,0,564,174.564078,45.86296,174.566652,45.886833,174.560433,45.864525,1666593288,1666593296,1666593461,1666594629,1666593176,1666593177,1666593165,2022-10-24 14:32:45,8d329b5aa220d3f,8d329b58c44477f,8d329b5aa273cbf,410,0.30460624071322434
169720,20221024,161907,169720,1580,7,1,0,1666595549,0,792,174.5728,45.86394,174.576406,45.860308,174.574327,45.867295,1666593778,1666593800,1666594443,1666594730,1666594229,1666593749,1666593747,2022-10-24 14:42:27,8d329b5aa0c3b3f,8d329b5aa03147f,8d329b5aa70bcbf,70,0.05200594353640416
169721,20221024,161908,169721,424,5,1,0,1666595771,0,641,174.549661,45.884568,174.561523,45.888859,174.548079,45.884662,1666593978,1666593982,1666594406,1666594829,1666594571,1666593971,1666593958,2022-10-24 14:45:58,8d329b58c22233f,8d329b58c71847f,8d329b58c228dbf,158,0.11738484398216939
169722,20221024,161909,169722,1948,5,1,0,1666596815,0,637,174.561508,45.890484,174.591514,45.900596,174.559724,45.890426,1666594548,1666594568,1666595305,1666597102,1666594898,1666593998,1666593993,2022-10-24 14:46:33,8d329b58c63277f,8d329b58ecd0c7f,8d329b58c600c7f,393,0.2919762258543834
169723,20221024,161910,169723,1195,0,1,0,1666596057,0,406,174.564363,45.882191,174.568315,45.895032,174.567041,45.881047,1666594338,1666594359,1666594748,1666595357,1666594979,1666594259,1666594256,2022-10-24 14:50:56,8d329b58c18a87f,8d329b58ea2867f,8d329b58c1b15bf,223,0.16567607726597325
169724,20221024,131581,169724,318,9,1,0,1666596599,0,1432,174.606981,45.867478,174.595895,45.886555,174.599446,45.865446,1666594618,1666594633,1666594855,1666596136,1666594500,1666594500,1666594474,2022-10-24 14:54:34,8d329b58560edbf,8d329b58171e7bf,8d329b58529d8ff,312,0.23179791976225855
169725,20221024,161911,169725,4055,13,1,0,1666596513,0,1134,174.574272,45.886242,174.587055,45.900922,174.58784,45.878709,1666595098,1666595106,1666595476,1666596551,1666595553,1666595014,1666594708,2022-10-24 14:58:28,8d329b58c5ab0ff,8d329b58e19633f,8d329b58106d07f,265,0.19687964338781574
169726,20221024,161912,169726,1876,5,1,0,1666597825,0,1024,174.56727,45.892879,174.595303,45.886769,174.587603,45.906715,1666595868,1666595877,1666596605,1666597501,1666596265,1666595485,1666595469,2022-10-24 15:11:09,8d329b58eb4057f,8d329b58171aaff,8d329b58e45627f,326,0.24219910846953938
169728,20221024,161914,169728,1774,7,1,0,1666597983,0,273,174.586994,45.846747,174.587871,45.848745,174.580382,45.857763,1666596207,1666596220,1666597386,1666597794,1666596783,1666596183,1666596181,2022-10-24 15:23:01,8d329b5ae75353f,8d329b5ae6033bf,8d329b5aac48bbf,35,0.02600297176820208
169729,20221024,161915,169729,1732,11,1,0,1666598281,0,482,174.54511,45.88957,174.547302,45.888921,174.546378,45.890331,1666597248,1666597258,1666597262,1666597737,1666596301,1666596301,1666596290,2022-10-24 15:24:50,8d329b58c2cb67f,8d329b58c2c223f,8d329b58897597f,28,0.020802377414561663
169730,20221024,161916,169730,2488,15,1,0,1666598558,0,34,174.545654,45.872982,174.535325,45.888921,174.5466,45.873954,1666596498,1666596513,1666597007,1666598165,1666597304,1666596466,1666596449,2022-10-24 15:27:29,8d329b58cb6d37f,8d329b58d47653f,8d329b58cb4c9bf,260,0.19316493313521546
169731,20221024,161917,169731,821,2,1,0,1666598473,0,3217,174.53657,45.87168,174.543822,45.853274,174.545647,45.877182,1666596738,1666596752,1666597763,1666598572,1666597213,1666596674,1666596671,2022-10-24 15:31:11,8d329b5ab6714ff,8d329b5ab822c3f,8d329b58ca4077f,305,0.22659732540861813
169732,20221024,161918,169732,259,10,1,0,1666598504,0,798,174.58853,45.85628,174.591525,45.853262,174.588896,45.855027,1666596717,1666596737,1666597489,1666598276,1666597483,1666596703,1666596700,2022-10-24 15:31:40,8d329b5aac3087f,8d329b5aad36d7f,8d329b5aad189bf,58,0.04309063893016345
169733,20221024,161919,169733,486,7,1,0,1666598512,0,1143,174.557172,45.858382,174.549125,45.847376,174.559238,45.862371,1666596717,1666596722,1666597053,1666597618,1666597193,1666596713,1666596703,2022-10-24 15:31:43,8d329b5abdae67f,8d329b5a82b447f,8d329b5aa3486bf,197,0.14635958395245172
169734,20221024,161920,169734,1204,3,1,0,1666598686,0,1,174.52993,45.90585,174.532822,45.92163,174.525948,45.906507,1666596948,1666596961,1666597648,1666598113,1666597606,1666596886,1666596880,2022-10-24 15:34:40,8d329b58826397f,8d329b58b1084bf,8d329b5895224ff,273,0.20282317979197623
169736,20221024,161922,169736,1796,7,1,0,1666598897,0,1272,174.578794,45.877631,174.579394,45.876701,174.572517,45.860806,1666597107,1666597120,1666597955,1666598048,1666597637,1666597099,1666597086,2022-10-24 15:38:06,8d329b58cdb313f,8d329b58cdb48ff,8d329b5aa07217f,15,0.011144130757800892
169738,20221024,161924,169738,1256,4,1,0,1666599704,0,1160,174.574125,45.834881,174.551508,45.833293,174.574014,45.834866,1666597938,1666597965,1666598285,1666599460,1666598685,1666597845,1666597832,2022-10-24 15:50:32,8d329b5aea41cbf,8d329b5a886a7bf,8d329b5aea41cff,253,0.18796433878157504
169739,20221024,161925,169739,1066,15,1,0,1666600085,0,794,174.54576,45.8763,174.56206,45.866585,174.540516,45.861335,1666598568,1666598584,1666599137,1666599635,1666598165,1666598165,1666598154,2022-10-24 15:55:54,8d329b58ca630bf,8d329b5aa2e277f,8d329b5ab152aff,250,0.18573551263001487
169741,20221024,161926,169741,2724,9,1,0,1666602453,0,692,174.634883,45.879397,174.621768,45.850885,174.632889,45.879372,1666599028,1666599032,1666599624,1666601433,1666599574,1666599018,1666598908,2022-10-24 16:08:28,8d329b580541b7f,8d329b585d2e07f,8d329b5800b057f,501,0.3722139673105498
169742,20221024,161927,169742,544,3,1,0,1666601902,0,475,174.530964,45.905742,174.529914,45.925419,174.530281,45.905933,1666600070,1666600079,1666600526,1666601200,1666600646,1666599806,1666599795,2022-10-24 16:23:15,8d329b5882667bf,8d329b58b0e50bf,8d329b588262a7f,334,0.24814264487369986
169743,20221024,161928,169743,475,1,1,0,1666601779,0,335,174.527915,45.906431,174.528911,45.910997,174.527908,45.906047,1666600128,1666600134,1666600777,1666601211,1666600280,1666599980,1666599977,2022-10-24 16:26:17,8d329b5882696bf,8d329b589593aff,8d329b58826983f,79,0.058692421991084695
169744,20221024,161929,169744,3047,5,1,0,1666603023,0,2350,174.568194,45.892725,174.593618,45.891506,174.571543,45.887258,1666600638,1666600645,1666601075,1666602720,1666600984,1666600085,1666600070,2022-10-24 16:27:50,8d329b58eb46dbf,8d329b5816890ff,8d329b58c4023bf,263,0.19539375928677563
169746,20221024,161931,169746,3122,5,1,0,1666602886,0,513,174.552976,45.897716,174.530416,45.885002,174.550931,45.898087,1666600668,1666600680,1666601125,1666602543,1666600546,1666600546,1666600536,2022-10-24 16:35:36,8d329b5888964ff,8d329b58d0a417f,8d329b58889e33f,333,0.2473997028231798
169747,20221024,161932,169747,1091,7,1,0,1666602806,0,210,174.572421,45.860183,174.57229,45.846933,174.568343,45.858478,1666601038,1666601046,1666601948,1666602747,1666601786,1666601007,1666600866,2022-10-24 16:41:06,8d329b5aa07463f,8d329b5a85950bf,8d329b5aaa866ff,226,0.16790490341753342
169749,20221024,161934,169749,2456,0,1,0,1666603438,0,869,174.580775,45.858269,174.595811,45.839591,174.579144,45.859235,1666601538,1666601569,1666601873,1666602737,1666601761,1666601041,1666601030,2022-10-24 16:43:50,8d329b5aac4a3bf,8d329b5ae19553f,8d329b5aa1ac53f,326,0.24219910846953938
169753,20221024,161937,169753,2598,9,1,0,1666603332,0,638,174.650744,45.879933,174.637628,45.86161,174.648945,45.879073,1666601608,1666601615,1666601804,1666602293,1666602253,1666601233,1666601229,2022-10-24 16:47:09,8d329b58621e63f,8d329b58476ad7f,8d329b58620e27f,327,0.24294205052005943
169755,20221024,161939,169755,2446,2,1,0,1666603498,0,248,174.5264,45.862134,174.520205,45.858568,174.526708,45.862604,1666602079,1666602090,1666602396,1666602915,1666602840,1666601700,1666601691,2022-10-24 16:54:51,8d329b436d9293f,8d329b436d0cbbf,8d329b5ab3618ff,92,0.06835066864784546
169757,20221024,161941,169757,3477,0,1,0,1666604115,0,1551,174.564161,45.88215,174.589969,45.901729,174.571556,45.875401,1666601959,1666601974,1666602768,1666603718,1666602379,1666601359,1666601337,2022-10-24 16:48:57,8d329b58c1887bf,8d329b58ecda67f,8d329b58cd735bf,418,0.31054977711738485
173025,20221024,164932,173025,3594,4,1,0,1666593446,0,1178,174.523122,45.820029,174.521414,45.821437,174.521994,45.822942,1666592028,1666592036,1666592320,1666592707,1666592610,1666591651,1666591645,2022-10-24 14:07:25,8d329b5adaec63f,8d329b51ad949bf,8d329b5ad3614bf,30,0.022288261515601784
173026,20221024,164933,173026,1594,5,1,0,1666593765,0,368,174.555778,45.895598,174.548946,45.892816,174.557413,45.890699,1666592178,1666592195,1666592548,1666592860,1666592697,1666591978,1666591941,2022-10-24 14:12:21,8d329b588d62aff,8d329b588826c7f,8d329b58c60d3bf,94,0.06983655274888559
173027,20221024,164934,173027,657,0,1,0,1666594623,0,1939,174.546059,45.876726,174.514608,45.884864,174.546493,45.879922,1666592418,1666592429,1666593028,1666594329,1666592105,1666592105,1666592093,2022-10-24 14:14:53,8d329b58ca4473f,8d329b58d372aff,8d329b58cacd0bf,379,0.2815750371471025
173028,20221024,164935,173028,1317,21,1,0,1666593946,0,2855,174.523242,45.821903,174.521295,45.824287,174.52647,45.822375,1666592148,1666592153,1666593125,1666593441,1666593106,1666592146,1666592136,2022-10-24 14:15:36,8d329b5adacacff,8d329b5ad34e83f,8d329b5ad321bbf,42,0.031203566121842496
173031,20221024,164938,173031,1765,8,1,0,1666594689,0,4418,174.59068,45.89765,174.578341,45.898777,174.589636,45.899567,1666592898,1666592905,1666593533,1666593798,1666593912,1666592892,1666592877,2022-10-24 14:27:57,8d329b58ec0a83f,8d329b58e15147f,8d329b58ecc557f,128,0.0950965824665676
173032,20221024,44773,173032,4056,0,1,0,1666595402,0,325,174.579924,45.88075,174.589737,45.898018,174.573899,45.882366,1666593408,1666593414,1666593791,1666594470,1666593602,1666592942,1666592940,2022-10-24 14:29:00,8d329b5813438bf,8d329b58ec0b2bf,8d329b58c526b7f,305,0.22659732540861813
173033,20221024,164939,173033,3527,15,1,0,1666595392,0,158,174.545773,45.87595,174.544328,45.856344,174.536037,45.881906,1666593618,1666593621,1666594074,1666595198,1666594073,1666593593,1666593506,2022-10-24 14:38:26,8d329b58ca602bf,8d329b5ab8a87bf,8d329b58dc520bf,335,0.24888558692421991
173034,20221024,164940,173034,866,0,1,0,1666595871,0,179,174.570701,45.870123,174.566566,45.886824,174.575393,45.862009,1666593618,1666593632,1666594898,1666595613,1666594073,1666593594,1666593581,2022-10-24 14:39:41,8d329b5aa6542bf,8d329b58c4442bf,8d329b5aa0185bf,280,0.20802377414561665
173035,20221024,164941,173035,525,0,1,0,1666595892,0,502,174.57947,45.86277,174.591552,45.876162,174.578233,45.860534,1666593858,1666593866,1666594323,1666595897,1666594514,1666593855,1666593843,2022-10-24 14:44:03,8d329b5aa0b0aff,8d329b58114593f,8d329b5aa18d57f,242,0.17979197622585438
173036,20221024,164942,173036,1104,11,1,0,1666595691,0,600,174.546285,45.88963,174.538707,45.900434,174.545443,45.889994,1666593918,1666593930,1666594047,1666594858,1666594371,1666593891,1666593867,2022-10-24 14:44:27,8d329b58c2d98ff,8d329b588a80a7f,8d329b58896093f,178,0.13224368499257058
173037,20221024,164943,173037,957,0,1,0,1666596016,0,26,174.582541,45.861752,174.590832,45.857147,174.575501,45.861492,1666594308,1666594323,1666595479,1666595924,1666595057,1666594217,1666594188,2022-10-24 14:49:48,8d329b5aa561c7f,8d329b5aad8e03f,8d329b5aa01c1bf,124,0.09212481426448738
173038,20221024,164944,173038,3387,15,1,0,1666596393,0,2226,174.545522,45.875936,174.557495,45.883025,174.539873,45.871453,1666594668,1666594687,1666596136,1666596903,1666595434,1666594474,1666594464,2022-10-24 14:54:24,8d329b58ca6143f,8d329b58c05067f,8d329b5ab60563f,179,0.13298662704309064
